job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,salary_clean,revenue_clean,company_size_clean
data scientist,lead,on-site,company_273,"Bellevue, WA",12 days ago,"Menlo Park, CA, US",Technology,Public,"94,570",€232.09B,"€189,513 - €258,507","['sql', 'machine learning', 'r', 'python']",1.90E+11,232.09,94570
data scientist,lead,uknown,company_244,"London, England, United Kingdom",8 days ago,"New York, NY, US",Finance,Public,"290,800",€352.90B,"€116,803","['deep learning', 'python']",116803,352.9,290800
data scientist,senior,on-site,company_003,"Bentonville, AR",15 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€101,194 - €202,387","['pytorch', 'spark', 'r', 'python', 'scala', 'opencv', 'machine learning', 'deep learning', 'tensorflow']",1.01E+11,0,35499
data scientist,senior,uknown,company_844,"Mountain View, CA",15 days ago,"Mountain View, CA, US",Technology,Public,"17,030",€95.17B,"€170,195","['pandas', 'numpy', 'git', 'scikit-learn', 'python', 'linux', 'sql', 'machine learning', 'tableau']",170195,95.17,17030
data scientist,senior,uknown,company_134,"Hyderabad, Telangana, India",a month ago,"Seattle, WA, US",Retail,Public,"865,476",€838.73B,"€44,815 - €99,272","['amazon', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'tableau']",4481599272,838.73,865476
data scientist,lead,on-site,company_273,United States,5 days ago,"Menlo Park, CA, US",Technology,Public,"94,580",€231.89B,"€232,749 - €288,865",['machine learning'],2.33E+11,231.89,94580
machine learning engineer,senior,uknown,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,"492,215",€154.11B,"€20,445","['aws', 'gcp', 'azure']",20445,154.11,492215
data scientist,senior,hybrid,company_003,"Bellevue, WA . Hybrid",15 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€143,514 - €287,023","['pytorch', 'aws', 'python', 'docker', 'machine learning', 'gcp', 'kubernetes', 'azure', 'tensorflow']",1.44E+11,0,35499
machine learning engineer,junior,on-site,company_881,"San Jose, CA",14 days ago,CN,Technology,Private,"110,050",€129.19B,"€126,724 - €218,487","['pytorch', 'python', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",1.27E+11,129.19,110050
data scientist,senior,on-site,company_134,"Arlington, VA . West Hollywood, CA . New York, United States . Austin, TX . Palo Alto, CA + 2 More",25 days ago,"Seattle, WA, US",Retail,Public,"865,466",€839.03B,"€160,994 - €178,472","['amazon', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'tableau']",1.61E+11,839.03,865466
data scientist,midlevel,on-site,company_395,"New York, NY",a month ago,"McLean, VA, US",Retail,Public,"55,090",€36.49B,"€159,157 - €181,603","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",1.59E+11,36.49,55090
data scientist,midlevel,on-site,company_273,"Burlingame, CA",19 days ago,"Menlo Park, CA, US",Technology,Public,"94,570",€231.94B,"€159,153 - €222,628","['sql', 'machine learning', 'r', 'python']",1.59E+11,231.94,94570
data scientist,senior,on-site,company_134,"Seattle, WA",a month ago,"Seattle, WA, US",Retail,Public,"865,476",€838.83B,"€119,600 - €220,792","['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']",1.20E+11,838.83,865476
data scientist,senior,on-site,company_134,"Nashville, TN . Bellevue, WA . Austin, TX . Arlington, VA . Bellevue, Washington, United States",11 days ago,"Seattle, WA, US",Retail,Public,"865,446",€839.08B,"€118,676 - €220,788","['amazon', 'spark', 'r', 'python', 'sql', 'hadoop']",1.19E+11,839.08,865446
machine learning engineer,midlevel,uknown,company_941,"Bengaluru, Karnataka, India",15 days ago,"Dublin, IE",Technology,Public,"492,255",€154.41B,"€10,605 - €26,380","['sql', 'python']",1060526380,154.41,492255
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India . Hybrid",8 days ago,"San Jose, CA, US",Technology,Public,"34,670",€82.20B,"€33,117 - €47,631",[],3311747631,82.2,34670
machine learning engineer,midlevel,uknown,company_941,"Bengaluru, Karnataka, India",15 days ago,"Dublin, IE",Technology,Public,"492,215",€154.16B,"€10,602 - €26,377","['pytorch', 'aws', 'python', 'docker', 'machine learning', 'azure', 'tensorflow']",1060226377,154.16,492215
data scientist,midlevel,on-site,company_134,"Seattle, WA",24 days ago,"Seattle, WA, US",Retail,Public,"865,436",€838.98B,"€110,400 - €220,791","['amazon', 'r', 'python', 'sql', 'machine learning']",1.10E+11,838.98,865436
data scientist,senior,hybrid,company_008,"Scottsdale, AZ . Hybrid",2 months ago,"San Jose, CA, US",Technology,Public,"34,660",€82.25B,"€104,879 - €211,591","['sql', 'powerbi', 'tableau', 'python']",1.05E+11,82.25,34660
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,770",€1.40T,"€129,716 - €185,832","['sql', 'r', 'python']",1.30E+11,1.4,258770
machine learning engineer,midlevel,on-site,company_244,"Palo Alto, CA . Palo Alto, California, United States . On-site",a month ago,"New York, NY, US",Finance,Public,"290,770",€352.55B,"€131,552","['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",131552,352.55,290770
data scientist,lead,uknown,company_244,"Hyderabad, Telangana, India . Haidarábád, Telangána, Indie",a month ago,"New York, NY, US",Finance,Public,"290,770",€352.85B,"€54,950","['pytorch', 'machine learning', 'tensorflow', 'python']",54950,352.85,290770
data scientist,senior,uknown,company_171,"Bengaluru, Karnataka, India . Bangalore, Karnataka, India",22 days ago,"Armonk, NY, US",Technology,Public,"524,628",€120.24B,"€33,283 - €53,075","['docker', 'kubernetes', 'java']",3328353075,120.24,524628
machine learning engineer,senior,uknown,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,"492,225",€154.11B,"€20,445","['aws', 'gcp', 'azure']",20445,154.11,492225
data scientist,lead,on-site,company_244,"New York, NY . On-site",21 days ago,"New York, NY, US",Finance,Public,"290,760",€352.90B,"€165,589","['machine learning', 'r', 'python']",165589,352.9,290760
data scientist,senior,hybrid,company_003,"Sunnyvale, CA . Hybrid",15 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€183,991","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",183991,0,35499
data scientist,midlevel,on-site,company_134,"North Reading, MA . North Reading, Massachusetts, USA",a month ago,"Seattle, WA, US",Retail,Public,"865,416",€839.03B,"€122,355 - €220,787","['amazon', 'python', 'sql', 'hadoop', 'machine learning']",1.22E+11,839.03,865416
machine learning engineer,midlevel,uknown,company_941,"Bengaluru, Karnataka, India",19 days ago,"Dublin, IE",Technology,Public,"492,235",€154.36B,"€10,604 - €26,379",['machine learning'],1060426379,154.36,492235
data scientist,senior,on-site,company_917,"Dublin, County Dublin, Ireland",8 days ago,"Mountain View, CA, US",Technology,Public,"258,760",€1.50T,"€112,544","['sql', 'r', 'python']",112544,1.5,258760
data scientist,senior,on-site,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,557 - €263,107","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",1.32E+11,0,35499
data scientist,midlevel,on-site,company_917,"Mountain View, CA",7 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.20T,"€129,712 - €185,828","['sql', 'r', 'python']",1.30E+11,1.2,258810
data engineer,senior,on-site,company_134,"Seattle, WA",3 months ago,"Seattle, WA, US",Retail,Public,"865,476",€839.08B,"€119,600 - €220,792","['amazon', 'aws']",1.20E+11,839.08,865476
data scientist,lead,uknown,company_244,"London, England, United Kingdom",19 days ago,"New York, NY, US",Finance,Public,"290,750",€352.75B,"€92,773 - €146,026",[],92773146026,352.75,290750
data scientist,lead,on-site,company_273,"Menlo Park, CA",12 days ago,"Menlo Park, CA, US",Technology,Public,"94,580",€231.89B,"€189,510 - €258,504","['sql', 'machine learning', 'r', 'python']",1.90E+11,231.89,94580
data scientist,midlevel,on-site,company_395,"McLean, VA",17 days ago,"McLean, VA, US",Retail,Public,"55,090",€36.34B,"€159,154 - €181,600","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",1.59E+11,36.34,55090
data scientist,lead,on-site,company_395,"New York, NY",21 days ago,"McLean, VA, US",Retail,Public,"55,150",€36.34B,"€264,761 - €302,202","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",2.65E+11,36.34,55150
data scientist,senior,on-site,company_273,"Burlingame, CA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,560",€231.94B,"€159,157 - €222,632","['sql', 'machine learning', 'r', 'python']",1.59E+11,231.94,94560
data scientist,senior,uknown,company_844,"San Diego, CA",22 days ago,"Mountain View, CA, US",Technology,Public,"17,030",€95.22B,"€163,752","['r', 'python', 'sql', 'machine learning', 'tableau']",163752,95.22,17030
data scientist,senior,on-site,company_134,"Austin, TX . Bellevue, WA . New York, United States",a month ago,"Seattle, WA, US",Retail,Public,"865,416",€839.08B,"€156,391","['amazon', 'r', 'python', 'sql', 'machine learning']",156391,839.08,865416
data scientist,lead,on-site,company_395,"New York, NY",a month ago,"McLean, VA, US",Retail,Public,"55,140",€36.44B,"€194,110 - €221,524","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",1.94E+11,36.44,55140
data scientist,senior,uknown,company_171,"Hyderabad, Telangana, India",15 days ago,"Armonk, NY, US",Technology,Public,"524,568",€120.34B,"€27,474 - €53,079","['database', 'machine learning', 'java']",2747453079,120.34,524568
data scientist,senior,hybrid,company_983,"Arlington, VA . Hybrid",4 days ago,"McLean, VA, US",Technology,Public,"27,010",Public,"€91,075 - €206,986","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",91075206986,0,27010
data scientist,senior,uknown,company_844,"San Diego, CA",9 days ago,"Mountain View, CA, US",Technology,Public,"17,050",€95.27B,"€163,754","['r', 'python', 'sql', 'machine learning', 'tableau']",163754,95.27,17050
data scientist,senior,on-site,company_134,"Seattle, WA . Cupertino, CA",a month ago,"Seattle, WA, US",Retail,Public,"865,416",€838.73B,"€110,396 - €220,787","['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']",1.10E+11,838.73,865416
data scientist,lead,on-site,company_244,"Columbus, OH . On-site",11 days ago,"New York, NY, US",Finance,Public,"290,780",€352.70B,"€137,996","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']",137996,352.7,290780
data scientist,midlevel,on-site,company_273,"New York, NY",a month ago,"Menlo Park, CA, US",Technology,Public,"94,560",€232.14B,"€133,392 - €187,668","['sql', 'machine learning', 'r', 'python']",1.33E+11,232.14,94560
machine learning engineer,senior,uknown,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,"492,215",€154.16B,"€20,440","['aws', 'gcp', 'azure']",20440,154.16,492215
data scientist,senior,on-site,company_134,"Seattle, WA . Arlington, VA",8 days ago,"Seattle, WA, US",Retail,Public,"865,466",€838.88B,"€110,393 - €220,784","['amazon', 'spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",1.10E+11,838.88,865466
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.45T,"€208,825 - €294,379","['sql', 'r', 'python']",2.09E+11,1.45,258810
data scientist,senior,on-site,company_395,"San Jose, CA",13 days ago,"McLean, VA, US",Retail,Public,"55,110",€36.49B,"€133,489 - €152,347","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",1.33E+11,36.49,55110
data scientist,midlevel,hybrid,company_008,"Chicago, IL . Hybrid",2 months ago,"San Jose, CA, US",Technology,Public,"34,650",€82.45B,"€113,614 - €195,810","['r', 'python', 'sql', 'machine learning', 'tableau']",1.14E+11,82.45,34650
data scientist,senior,on-site,company_134,"Palo Alto, CA . Austin, TX . West Hollywood, CA . Arlington, VA . Seattle, WA + 1 More",8 days ago,"Seattle, WA, US",Retail,Public,"865,466",€838.88B,"€118,677 - €220,789","['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']",1.19E+11,838.88,865466
data scientist,senior,on-site,company_273,"Bellevue, WA",7 days ago,"Menlo Park, CA, US",Technology,Public,"94,590",€231.94B,"€133,394 - €187,670","['spark', 'powerbi', 'r', 'python', 'sql', 'machine learning', 'tableau']",1.33E+11,231.94,94590
data scientist,senior,uknown,company_917,"Bengaluru, Karnataka, India",23 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.45T,"€42,805","['sql', 'r', 'python']",42805,1.45,258810
data scientist,midlevel,uknown,company_244,"London, England, United Kingdom",7 days ago,"New York, NY, US",Finance,Public,"290,800",€352.70B,"€97,625","['sql', 'machine learning', 'python']",97625,352.7,290800
data scientist,senior,uknown,company_844,"New York, NY",8 days ago,"Mountain View, CA, US",Technology,Public,"17,030",€95.07B,"€170,193","['tableau', 'sql', 'r', 'python']",170193,95.07,17030
data scientist,senior,on-site,company_003,"Bentonville, AR",17 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,559 - €263,109","['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'azure', 'tensorflow']",1.32E+11,0,35499
data scientist,senior,on-site,company_003,"Sunnyvale, CA",19 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€107,640 - €215,272","['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']",1.08E+11,0,35499
data scientist,junior,on-site,company_030,Belarus,6 days ago,"Newtown, PA, US",Technology,Public,"49,540",Public,"€22,087","['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",22087,0,49540
data scientist,lead,on-site,company_917,"San Bruno, CA",8 days ago,"Mountain View, CA, US",Technology,Public,"258,770",€1.20T,"€181,232 - €267,706","['sql', 'r', 'python']",1.81E+11,1.2,258770
machine learning engineer,senior,hybrid,company_008,"San Jose, CA . Hybrid",a month ago,"San Jose, CA, US",Technology,Public,"34,630",€82.10B,"€172,950 - €298,014","['pytorch', 'python', 'sql', 'machine learning', 'gcp', 'hadoop', 'deep learning', 'tensorflow']",1.73E+11,82.1,34630
data scientist,senior,on-site,company_003,"Bentonville, AR",18 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€101,193 - €202,386","['pytorch', 'spark', 'r', 'python', 'scala', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",1.01E+11,0,35499
data scientist,lead,on-site,company_273,"Bellevue, WA",19 days ago,"Menlo Park, CA, US",Technology,Public,"94,590",€232.19B,"€232,745 - €288,861",['machine learning'],2.33E+11,232.19,94590
data scientist,senior,on-site,company_917,"Mountain View, CA",15 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.35T,"€181,229 - €267,703","['sql', 'r', 'python']",1.81E+11,1.35,258810
data scientist,midlevel,on-site,company_134,"Seattle, WA",2 days ago,"Seattle, WA, US",Retail,Public,"865,446",€839.08B,"€110,401 - €220,792","['amazon', 'r', 'python', 'sql', 'machine learning']",1.10E+11,839.08,865446
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,820",€1.45T,"€168,348 - €249,302","['sql', 'r', 'python']",1.68E+11,1.45,258820
machine learning engineer,midlevel,uknown,company_941,"Bengaluru, Karnataka, India",22 days ago,"Dublin, IE",Technology,Public,"492,205",€154.11B,"€10,603 - €26,378",['machine learning'],1060326378,154.11,492205
data scientist,senior,remote,company_083,"Gothenburg, Västra Götaland County, Sweden . Fully Remote",5 days ago,"Paris, IDF, FR",Technology,Private,"263,570",€25.49B,"€60,795","['pandas', 'amazon', 'pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'kubernetes', 'azure']",60795,25.49,263570
data scientist,senior,on-site,company_395,"San Jose, CA",16 days ago,"McLean, VA, US",Retail,Public,"55,130",€36.44B,"€159,156 - €181,602","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",1.59E+11,36.44,55130
data scientist,lead,uknown,company_291,"Delhi Cantonment, Delhi, India",4 days ago,"Bengaluru, KA, IN",Technology,Public,"261,030",€71.50B,"€9,657",[],9657,71.5,261030
